"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3P7RGTLO6EN8CZT1UNZTFZOP5CDKAW","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3QY7M81QH8WSGHTXDMSBUSHF4K7K73","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:29:09 PST 2020","Sun Nov 15 16:29:13 PST 2020","Wed Nov 18 16:29:13 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_0","when i am clicking on * * add to cart * * button then product was added to my cart and mini - cart count also updated but loader on mini - cart showing always .  [ ! [ enter image description here][1]][1 ]  after refreshing my page mini - cart shows updated count .  [ ! [ enter image description here][2]][2 ]  what should i do to remove that loader after mini - cart count update ?    [ 1 ] : https://i.stack.imgur.com/oyiqr.png    [ 2 ] : https://i.stack.imgur.com/ob2dx.png","clarq_0","can you please add the code you are using ?","{}","1"
"30QQTY5GMKU4WT0FHYRBBVVX6V5U7C","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3NG53N1RLWTXRMVW0JPP49Z99EJP8W","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:31:34 PST 2020","Sun Nov 15 16:31:38 PST 2020","Wed Nov 18 16:31:38 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_1","i am trying to find where i did mistake when i search abc in catalog search tab . the link * * local.xyz.com/abc.html * * redirect to www.xyz.com/abc.html .  do n't know where i did mistake , i already changed the url rewrite manage ment and reindex in and remove cache but same issue occur .","clarq_1","can you add the code you are using ?","{}","1"
"32CXT5U14GD8W75YR3JHPVRSHFBU8Z","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3FDJT1UU75IDTDFEPTDEW83JDECK5O","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:27:33 PST 2020","Sun Nov 15 16:27:37 PST 2020","Wed Nov 18 16:27:37 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_2","hello i am new on the magento 2 . suddenly i got the error when new user come on the site and try to register after filling information it is showing error as "" we ca n't save the customer ""   . i am not able to understand why this is happening suddenly on my website . please let me know and suggest me any relevant answer for this query . my website url is http://54.67.81.223/viewsonicstore  thanks in advance","clarq_2","can you please share your code here ?","{}","1"
"3AJA9FLWSC8C2VKL5009GKK3AO1IFW","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3RYC5T2D74339RASZSVPVQUEZ67RPA","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:32:22 PST 2020","Sun Nov 15 16:32:26 PST 2020","Wed Nov 18 16:32:26 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_3","on the category page i have an attribute showing values , that attribute can have multiple values and will show all te values separated by comma 's . is there a way to get the highest value from the attribute and also the lowest ?  what is have to display the values :      getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ) : ? >        breedte : getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ; ? >     regards ,  robert","clarq_3","can you show us your code ?","{}","1"
"35U0MRQMUJHBUEHE3AIII3JBAROOVL","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3IX2EGZR7CT7NG7U4FQ5YU82Q71RJA","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:26:50 PST 2020","Sun Nov 15 16:26:56 PST 2020","Wed Nov 18 16:26:56 PST 2020","","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_4","how can i get all the available colors of a single product in magento 2 ?","clarq_4","you mean like this ?","{}","1"
"38EHZ67RIM24CE671Z4JQYRWSCLMGF","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3LRLIPTPERJAZJRVKP4V4JJ55SDKAU","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:32:27 PST 2020","Sun Nov 15 16:32:31 PST 2020","Wed Nov 18 16:32:31 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_5","i have just upgraded my magento site from 1.7.0.2 to latest version and when i visit my frontend , it is working fine but when i try to open admin panel , it shows nothing and display white screen .  i used following in index.php file to see any error but nothing is appearing still .      error_reporting(e_all ) ;      ini_set('display_errors ' , 1 ) ;  please help me","clarq_5","did you clear cache ?","{}","1"
"3PEG1BH7AE1DV9YT01ZPAA8VNUYKBR","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3SKEMFQBZ4FWGVYGNRKH8SDAF4DK8Q","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:30:04 PST 2020","Sun Nov 15 16:30:37 PST 2020","Wed Nov 18 16:30:37 PST 2020","","","","33","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_6","* * how to define url in jquery in magento 2 . i have get all the form data afte the form submit , but need to pass this to controller , so how do i declare url in js * *","clarq_6","do you want to get the url of the form ?","{}","1"
"362E9TQF2H0IGVGGGK6RY5KFB31IGV","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3LQ8PUHQFM2Y3B9LQSTB8PRWQJEIHS","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:29:20 PST 2020","Sun Nov 15 16:29:24 PST 2020","Wed Nov 18 16:29:24 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_7","i want to * * random 5 category * * but not luck for me  i have use below code      $ categoryfactory = $ objectmanager->create('magento\catalog\model\resourcemodel\category\collectionfactory ' ) ;      $ categories = $ categoryfactory->create()->addattributetoselect('*')->setpagesize(5)->getselect()->orderrand ( ) ;  * * but order random not working for me * *","clarq_7","can you show me your code ?","{}","1"
"3OJX0UFJ0ZH8ACO8WVPVPRM31LTU9O","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3HVVDCPGTF2AYKFLU4W38WO8RW7TYJ","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:31:38 PST 2020","Sun Nov 15 16:31:59 PST 2020","Wed Nov 18 16:31:59 PST 2020","","","","21","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_8","warning : domdocument::loadxml ( ) : empty string supplied as input in c:\xampp\htdocs\magento2\vendor\magento\module - config\model\config\structure\reader.php on line 132","clarq_8","what is the output of ` <unk> ` ?","{}","1"
"31SIZS5W59PMMJDD935C6BP84MTRQ3","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3NL0RFNU0GXVXUBEBOU4RGX5DIHK4J","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:26:02 PST 2020","Sun Nov 15 16:26:06 PST 2020","Wed Nov 18 16:26:06 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_9","i have a magento event ` ' payment_method_is_active ' ` and i want to call event with ajax . how can i do ?","clarq_9","you mean you want to call it ?","{}","1"
"3RIHDBQ1NE8ICA1IL5M1BY3X7CYMHE","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","3IJXV6UZ1YTBS5NOMX55MTT2DSCRIY","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:26:06 PST 2020","Sun Nov 15 16:26:23 PST 2020","Wed Nov 18 16:26:23 PST 2020","","","","17","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you please share the code you are using ?","{}","1"
"3W31J70BAS6W5EQZE1VKLUED5FYKCY","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 16:24:46 PST 2020","1","BatchId:300301;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 16:24:46 PST 2020","","","38SKSKU7R270P7SBHD890HK370NILZ","A114SLF6QMZ0O7","Submitted","Sun Nov 15 16:31:28 PST 2020","Sun Nov 15 16:31:34 PST 2020","Wed Nov 18 16:31:34 PST 2020","","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","did you try with ` <unk> ` ?","{}","1"
