"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.adequacy_cb","Answer.fluency_cb","Approve","Reject"
"3TTPFEFXCTUGN7GQYPFKM26BH86H6E","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3S3AMIZX3VFQESIJCMEZ61E3LMPDC0","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:49:48 PST 2020","Sun Nov 08 20:49:54 PST 2020","Wed Nov 11 20:49:54 PST 2020","Wed Nov 11 20:50:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_0","gnu lesser gpl vs gnu gpl i want to know the difference between gnu lesser gpl and gnu gpl . if i modify a free and open source software and sell it to a customer , do i have to share my modifications with the community as well ? which gpl of the two should i use if i do not want to share my source code modifications with anyone other than my customer ?","clarq_0","what is the output of `ls -l <unk> ?","{}","0","1"
"3M93N4X8HKXH1B9DT2L8ZKIICP7JS7","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3EJJQNKU9SFBWAC4GFNKMHSNDFLHRJ","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:48:05 PST 2020","Sun Nov 08 20:48:10 PST 2020","Wed Nov 11 20:48:10 PST 2020","Wed Nov 11 20:48:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_1","ubuntu opens multiple workspaces by default for some reason my ubuntu 14.04 is opening multiple workspaces , like shown in the screenshot below : how do i disable this behavior ? i checked the behavior tab in appearance settings and the enable workspaces option is not checked . still this is happening .","clarq_1","what do you mean by `` <unk> '' ?","{}","0","0"
"3CVBMEMMXBQZR7UVHZKCSG67CJQH7D","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","326O153BMJ85BQ2X8DKUWPE66Y2DET","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:52:14 PST 2020","Sun Nov 08 20:52:17 PST 2020","Wed Nov 11 20:52:17 PST 2020","Wed Nov 11 20:52:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_2","how to download ubuntu 10.04 ( lucid ) 's repository ? since lucid 's packages where moved from `archive.ubuntu.com` to `old-releases.ubunttu.com` i 'm a bit worried about availability of the repository and want to provide a full local mirror . are you aware of a way to download the hole ubuntu package repository ( lucid , lucid-backports , lucid-security and lucid-updates ) other than `wget -r` ? i can not connect with rsync or ftp to `old-releases.ubuntu.com` .","clarq_2","what do you mean by `` <unk> '' ?","{}","0","0"
"3Y3CZJSZ9K3XTXUFPBH980UH8MTR55","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3MYYFCXHJ4HQV8FVLX9PTO5C61OG40","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:53:21 PST 2020","Sun Nov 08 20:53:25 PST 2020","Wed Nov 11 20:53:25 PST 2020","Wed Nov 11 20:53:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_3","font change after turning on pc i turned off my pc ( ubuntu 14.04 ) and when i turned it back on the fonts had changed ( file names , folder names etc. ) . why did this happen and how can i change the fonts again ?","clarq_3","what do you mean by `` <unk> '' ?","{}","0","0"
"36FFXPMST9Y6CDMUYL1E32S2280OHA","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3EFE17QCRDFNXPCHV4NPCRXJZH4HS7","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:50:04 PST 2020","Sun Nov 08 20:50:09 PST 2020","Wed Nov 11 20:50:09 PST 2020","Wed Nov 11 20:50:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_4","unable to login as root after mysql service restart i installed mysql on ubuntu 14.04 lts like : sudo apt-get install mysql-server libapache2-mod-auth-mysql php5-mysql after completely removing mysql with : sudo apt-get remove -- purge mysql-server mysql-client mysql-common sudo apt-get autoremove sudo apt-get autoclean sudo deluser mysql sudo rm -rf /var/lib/mysql everything works fine until i restart the mysql service with : sudo service mysql restart **then i can no longer login with the root user and password . ** i get the error access denied for root @ localhost using password yes","clarq_4","what is the output of `apt-cache policy <unk> ?","{}","0","1"
"3I7SHAD35M6LJLV68W0PKLE3T5PM7R","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3CCZ6YKWR8TTCHWNLWMP6ZP32KO593","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:49:44 PST 2020","Sun Nov 08 20:49:48 PST 2020","Wed Nov 11 20:49:48 PST 2020","Wed Nov 11 20:50:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_5","how to prevent the power button to shutdown directly the system ? i did a fresh install of ubuntu 13.10. when i press my power button , my computer immediately shuts down . in ubuntu 13.04 i got a nice menu , where i could choose what to do . it is gone now and i want it back . here is my/etc/acpi/powerbtn.shin pastebin.i already didgsettings set org.gnome.settings-daemon.plugins.power button-word 'interactive'wherewordishibernate , power , sleepandsuspend .","clarq_5","what do you mean by `` <unk> '' ?","{}","0","0"
"3I4E7AFQ2K9IGBMSI2QY9PE4E8LJTW","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","30X31N5D6408N243PYDXV5AFMMEASP","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:47:56 PST 2020","Sun Nov 08 20:48:01 PST 2020","Wed Nov 11 20:48:01 PST 2020","Wed Nov 11 20:48:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_6","authorization pop-up requested by http : //localhost:51675 every time i run firefox using ubuntu 10.04. whenever i run firefox i get a pop up requesting authorisation . it says'a user name and password are being requested byhttp : //localhost:51675. the site says `` server '' i have tried all passwords i know and nothing is accepted . if i click 'cancel ' it disappears but re-appears after about 5 minutes . this whole 'experience ' is accompanied by a great deal of hard disc activity.list of extensionscan anyone help with this ?","clarq_6","what is the output of `ls -l <unk> ?","{}","0","1"
"3VMV5CHJZ8P8P9WRAW5VCCMOMG4TG2","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","39OWYR0EPL10FFXKZKRERS970NNFYL","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:48:10 PST 2020","Sun Nov 08 20:48:48 PST 2020","Wed Nov 11 20:48:48 PST 2020","Wed Nov 11 20:49:28 PST 2020","","","38","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_7","how can i change the keyboard layout in the login screen ? i have different users on the machine who use different keyboard layouts . in 11.04 , you could change the keyboard layout on the login screen ( and it would remember it per user ) .how can i do this in 11.10 ? or is it not possible ?","clarq_7","why do you want to do this ?","{}","0","1"
"3QMELQS6Y5LTC1UTUURE068H4H4R6L","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","33FBRBDW6P9EXXMSVE3JK902AVS8CP","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:53:44 PST 2020","Sun Nov 08 20:53:49 PST 2020","Wed Nov 11 20:53:49 PST 2020","Wed Nov 11 20:54:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_8","acer aspire 5740 ( model ms2286 ) , do i have bluetooth ? i have an acer aspire 5740 laptop and it has a hardware button for enabling and disabling bluetooth next to the button for toggling wifi . but when i go to system- > preferences- > bluetooth it says `` no bluetooth adapters present '' .","clarq_8","what is the model of your laptop ?","{}","0","1"
"3KTZHH2ONIPPJZ0PI1SVYLAY4PVM8E","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3SB5N7Y3O4E9WKXU2WMNHLFZPP8G0K","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:52:23 PST 2020","Sun Nov 08 20:52:28 PST 2020","Wed Nov 11 20:52:28 PST 2020","Wed Nov 11 20:53:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_9","not able to save setting in ubuntu 15.10 yesterday , i install ubuntu 15.10 and since then my system is not saving the setting ( everything is getting reset ) , does any one know about it ?","clarq_9","what is the output of `sudo fdisk -l` ?","{}","0","1"
"3DFYDSXB2WAXGO1HI7G8EL06XMSJUN","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","3ZPBJO59KQBHV0TZYES0HSBJYEUDH9","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:53:54 PST 2020","Sun Nov 08 20:53:58 PST 2020","Wed Nov 11 20:53:58 PST 2020","Wed Nov 11 20:54:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_10","why ca n't i mkdir ? it seems to me that i have the proper permissions , so why ca n't i create directories in my $ home directory ? dotancohen @ neptune : ~ $ whoami dotancohen dotancohen @ neptune : ~ $ pwd /home/dotancohen dotancohen @ neptune : ~ $ ls -l .. | grep dotancohen drwxr-xr-x 16 shelly shelly 4096 jul 2 15:02 dotancohen dotancohen @ neptune : ~ $ mkdir test mkdir : can not create directory `test ' : permission denied dotancohen @ neptune : ~ $","clarq_10","what is the output of `ls -l <unk> ?","{}","0","1"
"360ZO6N6J1TPX4JZNTY9YH59OVDM93","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:46:11 PST 2020","1","BatchId:299419;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:46:11 PST 2020","","","369J354OFEK4AVJ94L24QMPQ2SUG6L","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:54:06 PST 2020","Sun Nov 08 20:54:12 PST 2020","Wed Nov 11 20:54:12 PST 2020","Wed Nov 11 20:54:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_11","url for ubuntu 16.04 security updates which url is recommended forubuntu & nbsp ; 16.04 ( xenial xerus ) security updates ? deb http : //security.ubuntu.com/ubuntu xenial-security ... ordeb http : //archive.ubuntu.com/ubuntu xenial-security ...","clarq_11","what is the output of `sudo fdisk -l` ?","{}","0","1"
