"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3QQUBC64ZEOLGIMX2AJNRZGRZGYXN0","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3JPSL1DZ5T9B7PCYH2WBWB09ZMOANT","A114SLF6QMZ0O7","Submitted","Thu Oct 29 16:07:41 PDT 2020","Thu Oct 29 16:08:03 PDT 2020","Sun Nov 01 15:08:03 PST 2020","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","post_0","when i am clicking on * * add to cart * * button then product was added to my cart and mini - cart count also updated but loader on mini - cart showing always .  [ ! [ enter image description here][1]][1 ]  after refreshing my page mini - cart shows updated count .  [ ! [ enter image description here][2]][2 ]  what should i do to remove that loader after mini - cart count update ?    [ 1 ] : https://i.stack.imgur.com/oyiqr.png    [ 2 ] : https://i.stack.imgur.com/ob2dx.png","clarq_0","can you add your code ?","{}","1"
"3K3G488TR2IXHWFFCWS93AKCBSBQ56","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3M0NZ3JDP288I8E0PUGOJNRWHMV5ZZ","A114SLF6QMZ0O7","Submitted","Thu Oct 29 16:01:07 PDT 2020","Thu Oct 29 16:01:37 PDT 2020","Sun Nov 01 15:01:37 PST 2020","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","post_1","i am trying to find where i did mistake when i search abc in catalog search tab . the link * * local.xyz.com/abc.html * * redirect to www.xyz.com/abc.html .  do n't know where i did mistake , i already changed the url rewrite manage ment and reindex in and remove cache but same issue occur .","clarq_1","did you check the cache ?","{}","1"
"3LEG2HW4UFX8RA6JGXFHT4DMKGC2FO","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","31Z0PCVWULPRJ0JK7V63VJ4BNW47T0","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:45:17 PDT 2020","Thu Oct 29 15:45:27 PDT 2020","Sun Nov 01 14:45:27 PST 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","post_2","hello i am new on the magento 2 . suddenly i got the error when new user come on the site and try to register after filling information it is showing error as "" we ca n't save the customer ""   . i am not able to understand why this is happening suddenly on my website . please let me know and suggest me any relevant answer for this query . my website url is http://54.67.81.223/viewsonicstore  thanks in advance","clarq_2","can you post your code ?","{}","1"
"36U4VBVNQONEECKUQCPHGCMX6V6URT","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","30LB5CDZNDK9N1SZSOAC2SV50EK0Z9","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:56:26 PDT 2020","Thu Oct 29 16:00:58 PDT 2020","Sun Nov 01 15:00:58 PST 2020","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","post_3","on the category page i have an attribute showing values , that attribute can have multiple values and will show all te values separated by comma 's . is there a way to get the highest value from the attribute and also the lowest ?  what is have to display the values :      getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ) : ? >        breedte : getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ; ? >     regards ,  robert","clarq_3","can you post your code ?","{}","1"
"3VI0PC2ZAYU3Y3M93PJ06OGWPQ3XOF","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3WAKVUDHUXQ6JDY970WD0FQD6AB7UR","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:45:27 PDT 2020","Thu Oct 29 15:46:10 PDT 2020","Sun Nov 01 14:46:10 PST 2020","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","post_4","how can i get all the available colors of a single product in magento 2 ?","clarq_4","what do you mean by "" single color "" ?","{}","0"
"3HXK2V1N4KPE5A2ERHLZBPDYLVC2GN","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3W92K5RLWVRR9O9QOXRLYHE0TBP5VZ","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:46:24 PDT 2020","Thu Oct 29 15:46:42 PDT 2020","Sun Nov 01 14:46:42 PST 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","post_5","i have just upgraded my magento site from 1.7.0.2 to latest version and when i visit my frontend , it is working fine but when i try to open admin panel , it shows nothing and display white screen .  i used following in index.php file to see any error but nothing is appearing still .      error_reporting(e_all ) ;      ini_set('display_errors ' , 1 ) ;  please help me","clarq_5","can you post your config.xml file ?","{}","1"
"386659BNTLRA5L9XUBWILEGDM89011","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3WYP994K1814WM49YROAXMWU7N1Y6G","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:38:11 PDT 2020","Thu Oct 29 15:39:07 PDT 2020","Sun Nov 01 14:39:07 PST 2020","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","post_6","* * how to define url in jquery in magento 2 . i have get all the form data afte the form submit , but need to pass this to controller , so how do i declare url in js * *","clarq_6","can you please share your code ?","{}","1"
"3UQVX1UPFSRHU6RTDFWWQXQIEEN02I","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3WETL7AQWUI7XF774NLFFMMH2RW350","A114SLF6QMZ0O7","Submitted","Thu Oct 29 16:05:12 PDT 2020","Thu Oct 29 16:05:19 PDT 2020","Sun Nov 01 15:05:19 PST 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","post_7","i want to * * random 5 category * * but not luck for me  i have use below code      $ categoryfactory = $ objectmanager->create('magento\catalog\model\resourcemodel\category\collectionfactory ' ) ;      $ categories = $ categoryfactory->create()->addattributetoselect('*')->setpagesize(5)->getselect()->orderrand ( ) ;  * * but order random not working for me * *","clarq_7","what do you mean by ' <unk> ' ?","{}","0"
"3NOEP8XAU4CLJ3YAIPWFVOLMZVZXPW","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3M1CVSFP61FWAMPQXUOS05VE4XBAQG","A114SLF6QMZ0O7","Submitted","Thu Oct 29 16:10:38 PDT 2020","Thu Oct 29 16:10:42 PDT 2020","Sun Nov 01 15:10:42 PST 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","post_8","warning : domdocument::loadxml ( ) : empty string supplied as input in c:\xampp\htdocs\magento2\vendor\magento\module - config\model\config\structure\reader.php on line 132","clarq_8","what is the output of ` <unk> ` ?","{}","0"
"3CMIQF80GN0T00FTHF2EVGYC7NMQ6M","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Tue Oct 27 15:43:34 PDT 2020","1","BatchId:298124;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:43:34 PST 2020","","","3GNA64GUZFEZ4GD92YXBSUFSCJA5Q5","A114SLF6QMZ0O7","Submitted","Thu Oct 29 15:39:07 PDT 2020","Thu Oct 29 15:39:21 PDT 2020","Sun Nov 01 14:39:21 PST 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","post_9","i have a magento event ` ' payment_method_is_active ' ` and i want to call event with ajax . how can i do ?","clarq_9","do you mean you want to get the event ?","{}","1"
