"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"34ZTTGSNJXY9XPZADYTIS7N2G35HQL","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3OE22WJIGJYGPV3O3Z5J0678B05UQE","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:18:57 PDT 2020","Fri Oct 30 19:20:58 PDT 2020","Mon Nov 02 18:20:58 PST 2020","","","","121","100% (30/30)","100% (30/30)","100% (30/30)","post_0","when i am clicking on * * add to cart * * button then product was added to my cart and mini - cart count also updated but loader on mini - cart showing always .  [ ! [ enter image description here][1]][1 ]  after refreshing my page mini - cart shows updated count .  [ ! [ enter image description here][2]][2 ]  what should i do to remove that loader after mini - cart count update ?    [ 1 ] : https://i.stack.imgur.com/oyiqr.png    [ 2 ] : https://i.stack.imgur.com/ob2dx.png","clarq_0","can you share your .blend file ?","{}","0"
"3JYPJ2TAYII4JH7PIVQTPHLFVS6PF4","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3SITXWYCNWJL2TVUPMJGPOBDJILXBX","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:22:57 PDT 2020","Fri Oct 30 19:23:00 PDT 2020","Mon Nov 02 18:23:00 PST 2020","","","","3","100% (30/30)","100% (30/30)","100% (30/30)","post_1","i am trying to find where i did mistake when i search abc in catalog search tab . the link * * local.xyz.com/abc.html * * redirect to www.xyz.com/abc.html .  do n't know where i did mistake , i already changed the url rewrite manage ment and reindex in and remove cache but same issue occur .","clarq_1","what do you mean by ` &ltunk&gt ` ?","{}","0"
"391JB9X4ZYI9E02QRQPYOQJPYJCKM5","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3JBT3HLQF9CCBIWJ99P2HTWD8MYZPH","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:12:10 PDT 2020","Fri Oct 30 19:14:38 PDT 2020","Mon Nov 02 18:14:38 PST 2020","","","","148","100% (30/30)","100% (30/30)","100% (30/30)","post_2","hello i am new on the magento 2 . suddenly i got the error when new user come on the site and try to register after filling information it is showing error as "" we ca n't save the customer ""   . i am not able to understand why this is happening suddenly on my website . please let me know and suggest me any relevant answer for this query . my website url is http://54.67.81.223/viewsonicstore  thanks in advance","clarq_2","can you share your code ?","{}","1"
"3FHTJGYT8NAAXH3KTFWB72LRW76PG3","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3LBXNTKX0S52E0GXR25KYIGNVIIX9N","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:18:07 PDT 2020","Fri Oct 30 19:18:10 PDT 2020","Mon Nov 02 18:18:10 PST 2020","","","","3","100% (30/30)","100% (30/30)","100% (30/30)","post_3","on the category page i have an attribute showing values , that attribute can have multiple values and will show all te values separated by comma 's . is there a way to get the highest value from the attribute and also the lowest ?  what is have to display the values :      getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ) : ? >        breedte : getresource()->getattribute('scherm_breedte')->getfrontend()->getvalue($_product ) ; ? >     regards ,  robert","clarq_3","what do you mean by ` &ltunk&gt ` ?","{}","0"
"3J6BHNX0U92FWINQ3R4Y158P39MKN5","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3NPFYT4IZDEHTA3558BUQZ2AZVDXGE","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:30:11 PDT 2020","Fri Oct 30 19:30:15 PDT 2020","Mon Nov 02 18:30:15 PST 2020","","","","4","100% (30/30)","100% (30/30)","100% (30/30)","post_4","how can i get all the available colors of a single product in magento 2 ?","clarq_4","what do you mean by "" &ltunk&gt "" ?","{}","0"
"3OYHVNTV5T8XE3N2464BGU8UTJRKOK","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3KRVW3HTZOV9P3DSM1324W5FG2NSM9","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:11:07 PDT 2020","Fri Oct 30 19:11:14 PDT 2020","Mon Nov 02 18:11:14 PST 2020","","","","7","100% (30/30)","100% (30/30)","100% (30/30)","post_5","i have just upgraded my magento site from 1.7.0.2 to latest version and when i visit my frontend , it is working fine but when i try to open admin panel , it shows nothing and display white screen .  i used following in index.php file to see any error but nothing is appearing still .      error_reporting(e_all ) ;      ini_set('display_errors ' , 1 ) ;  please help me","clarq_5","did you try ` &ltunk&gt ` ?","{}","0"
"3OWZNK3RYLZXAS39BMAGF4EPU5TU2L","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","39ASUFLU6YHJ9W7EZDL6QWHYMFYXEX","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:26:09 PDT 2020","Fri Oct 30 19:26:27 PDT 2020","Mon Nov 02 18:26:27 PST 2020","","","","18","100% (30/30)","100% (30/30)","100% (30/30)","post_6","* * how to define url in jquery in magento 2 . i have get all the form data afte the form submit , but need to pass this to controller , so how do i declare url in js * *","clarq_6","do you want to do this ?","{}","0"
"3IZPORCT1FJ99QEAQDIIXXX7CP7HRM","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3LS2AMNW5G0LCQJR7DTA10FJTEHQOX","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:23:08 PDT 2020","Fri Oct 30 19:23:13 PDT 2020","Mon Nov 02 18:23:13 PST 2020","","","","5","100% (30/30)","100% (30/30)","100% (30/30)","post_7","i want to * * random 5 category * * but not luck for me  i have use below code      $ categoryfactory = $ objectmanager->create('magento\catalog\model\resourcemodel\category\collectionfactory ' ) ;      $ categories = $ categoryfactory->create()->addattributetoselect('*')->setpagesize(5)->getselect()->orderrand ( ) ;  * * but order random not working for me * *","clarq_7","what do you mean by "" $ &ltunk&gt "" ?","{}","0"
"30IRMPJWDZT0BGFIWYLFAPDZ46BRK0","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3Z7EFSHGNAO4CYN03MFB08HV13LXC4","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:23:13 PDT 2020","Fri Oct 30 19:23:17 PDT 2020","Mon Nov 02 18:23:17 PST 2020","","","","4","100% (30/30)","100% (30/30)","100% (30/30)","post_8","warning : domdocument::loadxml ( ) : empty string supplied as input in c:\xampp\htdocs\magento2\vendor\magento\module - config\model\config\structure\reader.php on line 132","clarq_8","what do you mean by ` &ltunk&gt ` ?","{}","0"
"3ABAOCJ4R8EVP30L4V9VKCVYXP4MQZ","3TTNVROHECI206X359QNVOLDV352TZ","Is a question a clarification?","Give us your opinion about our products","question answering, QA, clarification","$0.03","Fri Oct 30 19:05:44 PDT 2020","1","BatchId:298519;OriginalHitTemplateId:920937243;","3600","259200","Thu Nov 19 18:05:44 PST 2020","","","3NLZY2D53QZD65GUULDI9JBPY9CQLG","A114SLF6QMZ0O7","Submitted","Fri Oct 30 19:18:00 PDT 2020","Fri Oct 30 19:18:07 PDT 2020","Mon Nov 02 18:18:07 PST 2020","","","","7","100% (30/30)","100% (30/30)","100% (30/30)","post_9","i have a magento event ` ' payment_method_is_active ' ` and i want to call event with ajax . how can i do ?","clarq_9","what do you mean by "" &ltunk&gt "" ?","{}","0"
