"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3ZTE0JGGCE2FV5BECTNDSBVMPGOCOI","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","336YQZE83WO8J1FHA5QUBLVN2JUM5I","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:50:25 PST 2020","Sun Nov 08 16:50:32 PST 2020","Wed Nov 11 16:50:32 PST 2020","Wed Nov 11 16:51:17 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_0","what is difference between .ssh and .ssh2 directories why i have both in home directory ? is this just different versiosn and one can be deletec ? when i generate ssh public/private key with programssh-keygen , which is used ?","{}","0"
"3ZURAPD288X12PONXTF3OL3HTI6F19","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3TVSS0C0E2A69FKLF3EFNZ3SGOUTW7","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:49:04 PST 2020","Sun Nov 08 16:49:43 PST 2020","Wed Nov 11 16:49:43 PST 2020","Wed Nov 11 16:50:17 PST 2020","","","39","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_1","how can i feed a file into a program that reads stdin ( on windows command line ) ? i have a program p that processes stdin . how can i feed a file into this program from the windows command line ? p < filename does not work . filename | p filename > p does not work either .","{}","1"
"3LEG2HW4UFX8RA6JGXFHT4DMLOKF2Q","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3XCC1ODXDMLO93B7Z5AEVVKO42GRQO","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:55:04 PST 2020","Sun Nov 08 16:55:55 PST 2020","Wed Nov 11 16:55:55 PST 2020","Wed Nov 11 16:56:17 PST 2020","","","51","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_2","rename multiple files preface : i am an absolute novice with linux , please do n't judge strictly.i have a directory containing several images ( over 100 ) of a .pnm extension . i wish to rename them in such a sense , that their names should be `` img1.pnm '' , `` img2.pnm '' , `` img3.pnm '' , etc . so they should have a common part in their names '' img '' and different indicies running from `` 1 '' .how can i do this ?","{}","0"
"329E6HTMSWC8SEUGL8KJSRAJZY1K38","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3ZAK8W07I5OS12YPM1B4L0GQYXN0U4","A114SLF6QMZ0O7","Approved","Sun Nov 08 17:07:12 PST 2020","Sun Nov 08 17:07:18 PST 2020","Wed Nov 11 17:07:18 PST 2020","Wed Nov 11 17:08:17 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_3","`` configure : error : invalid variable name : `prefix ' '' while runing configure jay @ ubuntu : ~/downloads/systemc-2.3.1/objdir $ sudo ../configure prefix=/usr/local/systemc-2.2 configure : error : invalid variable name : `prefix '","{}","1"
"3P7RGTLO6EN8CZT1UNZTFZOP58TAKU","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","35GCEFQ6I6Y54TRWBBSV4QTC3RLZ3M","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:58:30 PST 2020","Sun Nov 08 16:58:39 PST 2020","Wed Nov 11 16:58:39 PST 2020","Wed Nov 11 16:59:17 PST 2020","","","9","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_4","how do i extract several still images from the video file using command line ? video files are in wmv , but also having avi and rm support would be great","{}","0"
"3R16PJFTS31TAADKLMP22W2PDYXK4T","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3AUQQEL7U63SEHNPRRL9HMI9C4W0VT","A114SLF6QMZ0O7","Approved","Sun Nov 08 17:07:49 PST 2020","Sun Nov 08 17:07:57 PST 2020","Wed Nov 11 17:07:57 PST 2020","Wed Nov 11 17:08:17 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_5","change thunderbird 's icon while running i 'm searching a way totemporarilychange the icon of an application ( thunderbird in my case ) while it 's running . i tried a dozen of addons , but none if them did the job . is there a way to code this ? ps : pidgin 's im window does it all the time , maybe we could steal their way ?","{}","0"
"3JTPR5MTZSMB6THKZR8C7O83DUSK5Y","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","351SEKWQS1R3NEUAPB8D9XJFF0SMDQ","A114SLF6QMZ0O7","Approved","Sun Nov 08 17:03:28 PST 2020","Sun Nov 08 17:03:33 PST 2020","Wed Nov 11 17:03:33 PST 2020","Wed Nov 11 17:04:17 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_6","what is the actual function of windows services ? i 'm doing a uk a level it course and i just wanted to know what the actual function of windows services are.i know they are background processes , that do n't need user intervention but what do they actually do ?","{}","1"
"3L60IFZKF3SWKW07U86OJTV1QMFHH8","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3LPW2N6LKUCRW9KQJ7HG2VCHF5XU5I","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:57:56 PST 2020","Sun Nov 08 16:58:05 PST 2020","Wed Nov 11 16:58:05 PST 2020","Wed Nov 11 16:58:17 PST 2020","","","9","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_7","debian : cron job not firing i have a cron-job , which is just a script , clearing directories , which accumulate files over time . unfortunately , it is not firing . any idea why . i have created the cron-job using cronmaker.com . how do i know it was not fired , because it is set to fire every night , yet there are old files in it . output of crontab -e 0 0 3 1/1 * ? * ./home/deploy/scripts/clearzip.sh thank you for your help .","{}","1"
"3BCRDCM0OD47PXHY4AIHZUM39P3K6E","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3Y5140Z9DYQQGS79951GHYTNCABPIR","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:50:32 PST 2020","Sun Nov 08 16:50:36 PST 2020","Wed Nov 11 16:50:36 PST 2020","Wed Nov 11 16:51:17 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_8","extend partition in kvm i want to extend my qcow2 image file , we have install windows machine on it . below are the steps we performed . virt-filesystems -- long -h -- all -a windows-7-64.qcow2 truncate -s windows-7-64.qcow2 windows-7-64.qcow2.new truncate -s +5g windows-7-64.qcow2.new virt-resize -- expand /dev/sda2 windows-7-64.qcow2 windows-7-64.qcow2.new and finally i rename my windows-7-64.qcow2.new qcow2 image to existing image but it is not working . please help","{}","1"
"3P6ENY9P796WGRBR0QO9J5WGQZUHI1","3SBFCXF7YBU4V1GK4SEMBNPAJBIW4E","Does a question need a clarification?","You are given a question and required to judge if any clarification is needed to answer it accurately","question answering, QA, clarification","$0.03","Sun Nov 08 13:14:20 PST 2020","1","BatchId:299400;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 13:14:20 PST 2020","","","3VP0C6EFSH6425FVFO0Z3R9NYE5M6Y","A114SLF6QMZ0O7","Approved","Sun Nov 08 16:53:28 PST 2020","Sun Nov 08 16:53:34 PST 2020","Wed Nov 11 16:53:34 PST 2020","Wed Nov 11 16:54:17 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_9","ssh into my mac from my ipod ok so this is what i got , but it do n't look right ... note that localhost is a variable ip i forward some port or the other to my dns : ssh -r 19999 : localhost:22 sourceuser @ remotehost connect to my remotehost from my machine : ssh sourceuser @ remotehost and then connect to the port i forwarded : ssh localhost -p 19999 second question , there are a bunch of ssh clients for the iphone . which one should i use ?","{}","0"
